index,company,category,training/test,description
460,株式会社メテオリレイ,IT,test, Webサイト 作成 動画 ストリーミング システム 構築 主力 事業 する いる にも 電話 システム *
461,株式会社テクノモバイル,IT,test, コンシューマ 向け Webサイト 開発 smartphone タブレット 向け アプリ開発 行う CROWD 型 インフラ アーキテクチャ 構築 お呼び 運用
462,株式会社ヘルメスシステムズ,IT,test, 勤怠 管理 システム 株式 管理 システム 原価 資産 システム 等 搭載 する 自社 パッケージ システム 社長 道具 シリーズ 開発 お呼び 販売 手掛ける
463,株式会社ヒューマンキャピタル,IT,test, ネットワーク サーバー インフラ 基盤 構築 保守 ほか 企業 合わせる アプリケーション 設計 開発 行う いる
464,株式会社日本ワイドコミュニケーションズ,IT,test, コンテンツ 制作 ネットワーク 構築 * ショッピング システム開発 手掛ける Webサイト 企画 設計 提案
465,株式会社ＡＩＴ,IT,test, ハードウェア ソフトウェア 製品 販売 基盤 システム 構築 開発 運用 保守 行う 会社 IT
466,株式会社ネスコ,IT,test, 会計 販売 管理 各種 システム 受託 開発 行う 会計 パッケージ Super Stream 企業 向け セキュリティ ソフト *
467,株式会社九州コーユー,IT,test, 民間企業 請求 明細書 自治体 税 関連 通知 書 顧客 ごと 専用 ビジネスフォーム 企画 する 印刷 する 販売 する 民間企業 向け サービス ダイレクトメール 請求書
468,株式会社エー・アンド・ビー・コンピュータ,IT,test, Web 電子決済 ゲーム 機器 販売店 お呼び 損保 会社 向け Web システム 開発 展開 する 銀行 勘定 系 業
469,株式会社１０バトン,IT,test, Web システム アプリケーション 開発 企画 動画 プロモーション コンテンツ 企画 制作 行う ネットワーク EC サイ
470,株式会社トライフォース,IT,test, 官公庁 家電メーカー はじめ する 様々 業界 対象 する System Software 開発 手掛ける Webサイト 制作 アプリケーション
471,株式会社ヴァックスラボ,IT,test, 通信 業界 医療 業界 向け システム 受託 開発 請け負う ゼネコン 向け 工事 工程管理 システム 開発
472,株式会社ＣＳＥビジテック,IT,test, システム開発 ECサイト 構築 アプリケーション 開発 行う おる システム 保守 運営 改善 一貫 する 手掛ける 流通
473,株式会社ヨコハマシステムズ,IT,test, 種IT サービス ソリューション 事業 手掛ける いる 会社 IoT * 個体 管理
474,エヌ・ティ・ティ・エイ・ティ・システムズ株式会社,IT,test, 通信 設備 系 OSS 開発 検証 請け負う CROWD サービス 基盤 機械翻訳 形 システム 決済 ワークフローシステム 企業 向け 運用
475,株式会社三岩エンジニアリング,IT,test, 医療機器 理 化学分析 機器 産業 機器 組込み システム ソフトウェア 開発 行う Web ソリューション
476,エヌ・ティ・ティ・エイ・ティ・テクノ・コミュニケーションズ株式会社,IT,test, 試作 手法 ラピッドプロトタイピング 使う ハードウェア ソフトウェア 請負 事業 行う 通信 設備 マネジメント 業務 支援 システム 開発 *
477,東北ＮＳソリューションズ株式会社,IT,test, 新日鉄住金ソリューションズ グループ会社 受発注 システム 売上 管理 システム 顧客管理 システム
478,アネックス・インフォメーション株式会社,IT,test, アプリケーション システム 設計 開発 行う 図書館 システム 構築 ほか サービス業 製造業 それぞれ 専門 分野 システム 構築
479,日鋼情報システム株式会社,IT,test, 日本製鋼所 グループ なる 情報システム 開発 運用 保守 情報システム コンサルティング 請け負う いる
480,データライブ株式会社,IT,test, サーバー ハードウェア 保守 サービス 行う いる メーカー サポート 期間 終了 後 対応 できる 保守 *
481,ジェット・テクノロジーズ株式会社,IT,test, IT インフラ 設計 構築 運用 手法 提案 OS DB ミドルウェア 各種 調査 構成 検討 導入 お呼び 保守 インフラ サービス 手掛ける 銀行
482,ソリッドコミュニケーション株式会社,IT,test, 通信 制御システム 金融 業務 システム その他 * システム 開発 行う いる 設立 以来 メガバンク 官公庁 顧客
483,株式会社クロスパワー,IT,test, 業務 システム 環境 構築 サーバ ネットワーク 構築 System Integration 事業 行う 会社 企業年金 システム 証券会社 向け
484,いわぎんリース・データ株式会社,IT,test, 情報 関連 機器 産業 工作機械 医療機器 リース 割賦販売 業務 行う 加える 情報処理 サービス 情報 計数 集計 分析 管理 システム *
485,株式会社マツケイ,IT,test, Ruby PHP 用いる システム開発 行う ほか データセンター ネットワーク 接続 耐震
486,株式会社エムコスミック,IT,test, 主 業務用 システム 改善 構築 コンサルティング システム 開発 運用 保守 行う いる 金融 製造業 流通
487,株式会社日新コンピュータシステム,IT,test, 保険会社 向け 申込 書 作成 システム 代理店 向け 販売 支援 システム 構築 行う 銀行 向け 自動 振込 システム 製造業 向け 営業 支援 システム 構築 お呼び 運用
488,株式会社アイテック,IT,test, モバイル 機器 自動車 加える 医療機器 デジタル家電 向け システム開発 請負う 金融 製造 流通 対応 する *
489,三菱商事太陽株式会社,IT,test, 人事 経理 お呼び 給与 管理 システム 開発 ハードウェア ソフトウェア 導入 ネットワーク 環境 構築
490,株式会社ライプ,IT,test, 主 業務 効率 向上 目的 する 基幹 業務 システム開発 IT インフラ 基盤 構築 アフター サポート 実施 する
491,静岡日電ビジネス株式会社,IT,test, 自治体 学校 向け 人事 給与 会計 システム 出欠 席 システム 等 システム開発 手掛ける いる 平行 する 携帯電話 パソコン 等
492,山形ゼロックス株式会社,IT,test, 富士ゼロックス デジタル複合機 中心 パソコン プリンタ システム 関連 機器 販売 保守 行う パッケージソフトウェア 扱う システム
493,株式会社エルテックス,IT,test, EC サイト 通販 システム 統合 する 独自 製品 * 制作 販売 する いる 会社 それ 連動 する 検証 ツール
494,ビズテクニカルサポート株式会社,IT,test, ネットワーク 監視 ヘルプ デスク 業務 プログラム 開発 等 IT 関連 事業 労働者派遣 行う いる Webサイト 制
495,株式会社イニシャルベイ,IT,test, 企業 公共施設 電気設備 構内 ネットワーク 設計 お呼び 敷設 工事 手掛ける 学校 塾 ネットワーク 構築 提案 企業 *
496,株式会社ステップＩＴソリューション,IT,test, システム開発 インフラ 基盤 構築 運用 行う 会社 Unity * 2D
497,株式会社ＳＪＣ,IT,test, 農業 支援 システム 漁業 市場 向け システム 青果 花卉 市場 向け システム ほか 財務会計 システム 設計 お呼び 開発 行う 手掛ける
498,株式会社オキセ,IT,test, エプソン販売 正規 販売 店 プリンター 複合機 販売 お呼び 修理 行う 防犯カメラ 電気 錠 ウォーターサーバー 手掛ける
499,ナレッジソフト株式会社,IT,test, THE SOLUTION システム ソフトウェア ハードウェア ヒューマン ソフトウェア 企画 立案 実務 教育 行う SOPH
500,旭化成株式会社,medical,training, マテリアル 関連 事業 繊維 事業 エレクトロニクス 事業 ケミカル 事業 手掛ける 繊維 事業 キュプラ 繊維 ポリウレタン 繊維 エレクトロニクス 事業 リチウムイオン二次電池 用 * ケミカル 事業 合成 ゴム * 製造 する 住宅 関連 事業 戸建て 住宅
