index,company,category,training/test,description
523,小野薬品工業株式会社,medical,training,  抗 悪性腫瘍 薬 の 「 ビラフトビ 」 、 アルツハイマー 型 認知症 治療 剤 「 リバスタッチ 」 など の 医療 用 や 一般用医薬品 の 製造 ・ 販売 を 行う 。 また 大阪 や 福井 、 茨城 を 拠点 と し た 医療 用 医薬品 の 創薬 ・ 研究開発 活動 も 手掛ける 
524,バイエルホールディング株式会社,medical,training,  アレルギー 薬 や 鎮痛剤 および 栄養補助食品 、 化学 ・ 生物農薬 など を 手掛ける ドイツ ・ バイエル社 の 日本法人 として 運営 を 行う 。 傘下 に は バイエル薬品 、 バイエル クロ 
525,エーザイ株式会社,medical,training,  主 に 医薬品 事業 として 、 グローバル ブランド 4 製品 「 ハラヴェン ® 」 「 レンビマ ® 」 「 フィコンパ ® 」 「 BELVIQ ® 」 を はじめ と し た 医療 用 医薬品 の 研究開発 ・ 製造 ・ 販売 を 行う 。 神経 領域 と ガン 領域 に関する 製品 を 事業 の 対象 と する 他 、 ジェネリック医薬品 、 一般用医薬品 等 も 取り扱っ て いる 。 その他 、 医薬品 原料 や 物流 サービス 、 業務 サービス など に関する 
526,クオールホールディングス株式会社,medical,training,  調剤薬局 「 クオール 薬局 」 を 経営 し て いる 。 医療機関 と 1 対 1 で 出店 する マンツーマン 出店 を 基本 に 展開 し て おり 、 信頼関係 で 結ば れ た 医師 と 薬剤師 が 患者 を 見守る 環境 を 作る とともに 、 複数 の 薬局 の 競合 によって 患者 の 獲得 に かかる コスト を 抑制 する こと によって より 質 の 高い サービス を 提供 する こと を 目指し て いる 。 また 、 異 業種 と の パートナーシップ による 新 業態 薬局 の 出店 に も 注力 し て いる 。 ローソン と 提携 し 、 コ 
527,東洋紡株式会社,medical,training,  包装 用 フィルム ・ 工業 用 フィルム など の フィルム 製品 や 、 工業 用 接着剤 ・ エンジニアリングプラスチック ・ 光 機能 材料 など の 製造 や 加工 、 販売 を 手掛ける 。 また 、 自動車 用 繊維 資材 ・ スーパー 繊維 ・ 不織布 など の 製造 や 加工 および 販売 を 請け負う 。 さらに 、 診断 薬用 酵素 など の バイオ 製品 、 医薬品 ・ 医用 膜 ・ 医療 機 
528,日本イーライリリー株式会社,medical,training,  米 大手 製薬会社 イーライリリー 社 の 日本法人 で 、 米 本社 に 次ぐ 規模 を 持つ 。 1923年 に 糖尿病 の 治療 薬 インスリン 製剤 の 実用化 に 成功 し て 以来 、 数々 の 「 世界初 の 医薬品開発 」 を 行っ て いる 。 中でも 1964年 に 開発 さ れ た 感染症 治療 薬 「 セフェム系 抗生物質 」 の 新薬 開発 は 、 今世紀 最大 の 発見 と も 言わ れ て いる 。 「 研究開発 こそ 企業 の 魂 で ある 」 という 考え 
529,株式会社ディーエイチシー,medical,training,  「 DHC オリーブバージンオイル 」 など の 化粧品 や 、 サプリメント など の 健康食品 の 開発 、 製造 および 販売 を 手掛け て い 
530,大日本住友製薬株式会社,medical,training,  「 トレリーフ 」 という パーキンソン病 治療 剤 や 「 トルリシティ 」 「 エクア 」 「 エクメット 」 など の 2型糖尿病 治療 剤 といった 精神 神経 や 糖尿病 、 がん など の 情報提供 や 治療 剤 の 開発 を 行っ て いる 。 また 、 立体 臓器 の 再生 を 目指す 再生 ・ 細胞 医薬 分野 や 、 大学 など と の 共同研究 により 薬剤耐性菌 感染症 治療 薬 や マラリア ワクチン 、 万能 インフルエンザワクチン など の 創薬 研究 
531,グラクソ・スミスクライン株式会社,medical,training,  グラクソ・スミスクライン グループ の 一つ として 、 呼吸器 領域 を 中心 に 医薬品 の 研究開発 や 輸入 および 製造 、 販売 を 手掛ける 。 主 な 製品 
532,アストラゼネカ株式会社,medical,training,  英 アストラゼネカ の 日本法人 として 、 数多く の 医薬品開発 ・ 製造 及び 販売 を 行っ て おり 、 日本国内 で は 癌 や 循環器 ・ 代謝 疾患 、 呼吸器 ・ 免疫 疾患 を 重点 
533,株式会社ヤクルト本社,medical,training,  乳酸菌飲料 「 ヤクルト 」 の 製造 を 行う 。 また 、 「 ジョア 」 「 BF -1 」 「 アロエヨーグルト 」 など の 乳製品 の 他 、 「 麵許 皆伝 」 「 佐賀 の 神埼そうめん 」 など の 麺類 、 「 サプリズム DHA ＆ EPA 」 「 ごくごく 飲める 大麦若葉 」 など の 健康食品 の 製造 も 手掛け て いる 。 さらに 、 製造 し た 商品 は 連結子会社 で ある 全国 の ヤクルト 販売会社 を 経由 し 
534,バイエル薬品株式会社,medical,training,  循環器 領域 や 腫瘍 ・ 血液 領域 、 ウイメンズヘルスケア 領域 、 画像診断 領域 など を 中心 に 、 医療 用 医薬品 の 研究開発 および 製造 、 販売 を 手掛ける 。 主 な 製品 に 「 
535,沢井製薬株式会社,medical,training,  医薬品 メーカー や 医療機関 に対し 、 後発 ジェネリック 薬品 を はじめ と する 医療 用 医薬品 や 一般用医薬品 の 開発 ・ 製造 ・ 販売 を 行っ て いる 。 主 な 製品 として 、 高血圧症 や 糖尿病 など の 生活習慣病 治療 剤 および 抗がん剤 など を 取り扱う 。 連結子会社 の メディサ 新薬 株式会社 は 、 自社 の 医薬品 の 研究開発 を 一部 受託 し て いる 。 また 、 自社 医薬品 
536,キユーピー株式会社,medical,training,  キユーピーマヨネーズ・キユーピードレッシング 等 、 調味料 類 において 確固たる ブランド を 築き上げ た 大手 食品メーカー 。 日本 で 初めて 国産 マヨネーズ の 製造 を 始め た 企業 で あり 、 多く の 会社 が 販売 を 始め た 現在 も 国内 の 半分 以上 の シェア を もつ 。 90年代 から 海外展開 を 始め て おり 、 特に 中国 北京 で の マヨネーズ の シェア は 85 ％ 、 広州 で 
537,サノフィ株式会社,medical,training,  医薬品 の 製造 販売 を 行っ て おり 、 免疫 疾患 や 糖尿病 および 循環器 疾患 、 希少疾患 といった 分野 の 医薬品 を 取り扱う 。 主 な 製品 
538,株式会社ツムラ,medical,training,  医療 用 漢方 製剤 や 一般 用 漢方 製剤 および 一般用医薬品 の 製造 、 販売 を 手掛ける 。 子会社 の 株式会社 ロジテムツムラ で は 、 物流 業務 を 行い 、 株式会社 夕張 ツムラ で は 、 医薬品 の 原料 で ある 生薬 を 栽培 、 調達 、 選別 加工 し 、 株式会社ツムラ へ 販売 を 行う 。 中国 に 子 会 
539,大正製薬株式会社,medical,training,  アジア を 中心 に OTC医薬品 ( 一般用医薬品 ) 事業 を 展開 し て おり 、 OTC 薬 で は トップ で ある 。 主力 商品 として は 「 パブロン 」 など が ある 。 「 リポビタン 」 や 「 ゼナ 」 など の ドリンク 剤 事業 も 展開 し て いる 。 OTC医薬品 に関して は 「 安心 し て 使える こと 」 「 よく 効く 薬 で ある こと 」 「 利便性 が 高い こと 」 の ３つ の 視 
540,大鵬薬品工業株式会社,medical,training,  抗がん剤 を 主力 と する 大塚グループ の 中堅 医薬品 会社 。 既存 主力 製品 や 抗がん剤 副作用 緩和 剤 の 売上 は 順調 で ある 。 市販薬 について も 展開 し て おり 、 チオビタドリンク など の 主力 製品 を 持つ 。 2014年 に は 切除 不能 な 結腸 ・ 直腸がん 向け 新薬 を 投入 し 、 大きな 利益 を 得 た 。 がん 化学療法 において の 新薬 開発 だけ で なく 免疫 ・ アレルギー 、 泌尿器 領域 において も 新規 性 の ある 医薬品 
541,株式会社フロンティア,medical,training,  保険 調剤薬局 の 運営 を 行う 。 体調 の 悪い 顧客 や 恒例 の 顧客 に 配慮 し た 、 ドライブスルー 対応 の 店舗 が ある 。 また 、 訪問介護員 が 身体 介護 や 生活 援 
542,三菱瓦斯化学株式会社,medical,training,  1951年 に 新潟 の 天然ガス を 海軍 の 技術 を 利用 し て 工業 を 営む こと を 目的 と し た 日本瓦斯 化学工業 株式会社 が 発祥 で 、 日本 で 初めて メタノール や アンモニア の 合成 に 成功 し た 。 メタノール は 海外 合弁 を 推進 し サウジアラビア ・ ベネズエラ ・ ブルネイ で 生産 し 、 利益 を 出し て いる ものの メタノール 安 で 利益 減少 し て いる 。 2016年度 に 合併 し た 発泡 素材 の 子会社 JSP は 見込み 程 の 利益 は 
543,株式会社大塚製薬工場,medical,training,  臨床 栄養 製品 を 中心 と し た 医薬品 、 医療機器 、 機能性食品 等 の 製造 ・ 販売 を 行う 会社 で ある 。 主 な 製品 は 、 主力 製品 の 輸液 （ 点滴 液 ） 製剤 ・ 経 腸 栄養剤 など の 臨床 栄養 製品 、 経口補水液 や 濃厚 流動 食品 など の メディカルフーズ 製品 、 皮ふ 疾患 ・ 外傷 治療 薬 、 便秘 薬 、 乾燥 性 皮ふ 疾患 治療 薬 など の OTC 商品 で ある 。 事業 
