index,company,category,training/test,description
1403,株式会社ニューロマジック,event,test,企業公式Webページやロゴなどの企画・制作および運用を行っている会社。また、インタラクティブコンテンツや映像な
1404,株式会社東京美工,event,test,映画およびテレビなどの美術関連の企画および制作や、映像およびCM等の活動における企画・制作を主に行う。ロケーションやスタジオ撮影においてのセ
1405,株式会社トミヤ,event,test,歯科医院関係者向けに、歯科医療機械や器具ならびに材料、貴金属類の販売を手掛ける。また、関連書籍も取り扱う他、歯科医師や歯科
1406,株式会社サンケン・エンジニアリング,event,test,舞台幕や照明器具を昇降させる吊物機構、音響機構等の舞台設備の製作や設置を行う。また、可動式床の床機構装置や舞台大道具
1407,新潟照明技研株式会社,event,test,主にイベント会場の特殊な舞台照明や演出映像を手掛けている。また、音響部ではオペレーションと音響レンタルのサービスを展開する他、展示会やコ
1408,株式会社Ｅ－ＳＴＹＬＥ,event,test,ショッピングモールや商店街等で行うイベントの企画や制作を手掛ける。また、アミューズ
1409,株式会社ｅ－ｓｔｙｌｅ,event,test,関西を中心に各種イベントの企画・進行・運営を手掛けてる。主にショッピングモールや商店街での抽選会などのイベン
1410,株式会社エスディティーエンタープライズ,event,test,情報番組やスポーツ番組、報道番組などのテレビ番組の制作を行っている。また、CM制作やビデオパッケージの制作、放送ス
1411,株式会社若尾綜合舞台,event,test,企画構成などの演出をはじめ、全体統括の舞台監督、および照明デザインや照明オペレートなど舞台演出を行う。さらに、屋
1412,有限会社吉,event,test,広島県エリアを中心に、「ヘアーサロンオーシャン」「HAIR SALON REGENT」等の理容室の運営を行う。また、「HAIR MO
1413,株式会社第一エージェンシー,event,test,テレビやラジオのCMを始め、Webや雑誌など各種媒体での広告制作や、各種イベントを企画・運営する。また、Webマーケティングやマーケティングサポー
1414,株式会社アラプロ,event,test,結婚式や記念パーティーなどイベントの企画立案や演出、および運営等を請け負う。司会者や芸能人、ミュージシャンなどの
1415,株式会社マイム・コーポレーション,event,test,ウッド製品およびアクリルキーホルダーや缶バッチ等のオリジナルグッズの製作を同社Webサイト「MYDOO
1416,株式会社アマナデザイン,event,test,アマナグループの一社として、ビジュアルコミュニケーションの企画およびデザインを手掛ける。また、コン
1417,株式会社ほぼ日,event,test,Webサイト「ほぼ日刊イトイ新聞」の企画運営およびコンテンツ制作を行う。また、店舗や「ほぼ日ストア」を通じて、「ほぼ日手帳」を中心とする自社企画の文具および日用雑貨、仕入商品の販売を手掛ける。その他、店舗とイベントスペースで構成される「
1418,喜多方市ふるさと振興株式会社,event,test,道の駅「ふれあいパーク喜多の郷」の運営を行う。喜多方ラーメンなどの食事処や日帰り温泉施設を備え、土産などの販売を手掛け
1419,株式会社エルム楽器,event,test,ピアノや弦楽器、管楽器などの楽器販売を行っており、楽器の修理や中古ピアノの買取業務も手がける。また、ピアノやバイオリンなどのレッスンが
